220857.37288878235,225132.53538534755,230811.25788666084,235327.68525415374,240739.2881376961,246008.42825395538,251547.98183143765,257528.61254968224,263938.3437020343,270529.8136234205,2442421.3195131705
230.95174193536545,230.51658435346062,230.4521221402042,230.5606969640438,230.6024756310119,230.62934134178533,230.48430915987146,230.39626470899577,230.36236259464292,230.35366459375751,2305.309563423139
460.78699255468405,230.75231134449967,461.51657744350837,230.72713570327068,461.4126552693161,461.3723682704362,230.7280876233768,461.7109025748966,461.7181558894486,230.85648368193256,3691.581670355369
230.65634544250955,461.3967934064496,230.75699271543786,461.2017288313345,230.58105623098214,230.566057096786,461.0200777150164,230.59222762872201,230.62897146649883,461.1831875231721,3228.5834380569086
230.8239544585904,230.46586648070044,230.45019648063294,230.6442430185774,230.7112979629611,230.76006083558494,230.89789295941608,230.76593281024893,230.66408848906792,230.63975117567205,2306.8232846714523
461.15524631668546,230.8887572829875,461.7347811343988,230.66234427622206,461.2194791726087,461.0658466442882,230.50299230762096,461.1047072159997,461.0239838202642,230.59489519111077,3689.9530333621865
230.4844410923863,461.00656521282156,230.52334138436345,461.2806120818249,230.68301225116767,230.7339050835896,461.32183442520943,230.670378445377,230.76178007650697,461.5287973238075,3228.994667377054
230.79656714530662,230.803419979227,230.8359963488472,230.81749734703854,230.68346159610496,230.64329179018333,230.6944050073668,230.55531067776712,230.5379125803026,230.48182885670354,2306.8496913288477
460.94661303938,230.50787470271504,460.97532058510717,230.47233031698295,461.1492782180412,461.2245509496466,230.57907559967552,230.6708277410971,461.47336340421964,230.7847939213835,3458.7840284782483
230.87999300914785,461.02514510756174,230.60717733892474,461.4222786643074,230.71431198974952,230.69363840609344,461.44115648971484,461.487009068638,230.74347808845397,461.52488265967355,3460.5390708222653
230.76934504091403,230.9852877331691,230.9256221780441,230.85031592388472,230.8037374949099,230.791355030587,230.79408011703944,230.75847386670202,230.78905330866866,230.80416085051277,2308.271431544432
461.33103118385213,230.5538321334017,461.21419619013625,230.60546040089125,230.61613224552184,461.11151905068925,230.64416374924488,230.6796554355523,230.61018864583264,230.56758860906055,2997.933767644183
230.59312561313004,460.96418543241055,230.51584532723774,461.1934880658753,461.286266505761,230.74725990870127,461.46812749140963,461.3064016082413,461.34472129109963,461.45659832448973,3920.8760195683562
230.72861647127425,230.73686681238723,230.57978862302608,230.59444619114132,230.55504665059675,230.52315661653194,230.5016727768829,230.54580608058967,230.5158189335317,230.48309538782158,2305.7643145437837
230.64603980472944,230.48795055272595,461.27263271005984,230.63850934409368,230.65269872693779,461.39726924646794,230.72607802347616,230.7232487776893,230.68052766958536,230.75302543965367,2767.977980295419
461.5382139500699,461.8005525965051,230.81053783216478,461.6002780699816,461.6575950586919,230.8177619756583,461.61567763533577,461.62303380408997,461.62038767322235,461.36665887129516,4154.450697467016
230.50257005614108,230.26369201764183,230.309631162028,230.33426778193373,230.2960108230548,230.2524997624012,230.22498460795336,230.14592502326303,230.171526592504,230.20371424023827,2302.704822067159
230.1501608609154,230.67109203351473,461.15339777404336,230.44631888024063,230.45478646199155,230.50805944604997,230.53104910636074,230.60075876298862,230.56375986652202,230.64241983771473,2535.721803030342
461.5391662145686,460.95125666465105,230.64355601950578,461.4384595629428,461.4928801260376,461.4423198796237,461.41667378104853,461.5074790784548,461.57837118058814,461.2992669220395,4383.30942942946
230.67904751876327,230.68763794455933,230.6324060683709,230.6397775977658,230.6484443711742,230.6262766966491,230.5991739844267,230.53580069863847,230.611298094518,230.6425255285719,2306.302388503437
230.51851112268068,230.6651984564315,230.6052226730247,230.51452564933993,230.47346482361093,230.5392061269296,230.5087720302587,230.55850545445634,230.58942807516473,230.6179550108106,2305.590789422708
461.332775438065,461.46230994985785,461.34445699562355,461.3497429626818,461.36850912405873,461.2740594648759,461.240559477568,461.1682393488331,461.0691199724082,461.15767585241053,4612.767448586383
230.76945084812905,230.39753029991095,230.54335085368785,230.66802627870365,230.70513796018048,230.66847556526076,230.75810357710344,230.75122698623574,230.7408599778229,230.70632763465804,2306.7084899816928
230.67436930980986,230.71833081463754,230.65277800213713,230.59077502169305,230.55480902666042,230.40815653874466,230.4055196634807,230.41923207396613,230.33482117830275,230.28010051376677,2305.038892143199
460.2252977324954,459.96264353799575,460.0675430713622,460.1658641112892,460.12006336156844,460.5319665445873,460.5442923669662,460.4412287697277,460.5454512388992,230.31331973219002,4372.917670467082
230.45009096597,230.30473081585055,230.29284965945067,230.26184851251966,230.2678268436235,230.253342435507,230.2334359316847,230.2020822704235,230.2260640259539,460.43933329506376,2532.931604756047
230.04396995906032,230.32412265307497,230.32565095297377,230.29587910617192,230.33835243680204,230.37106125241453,230.39592194718233,230.49842679556082,230.47454657289092,230.47853066390573,2303.5464623400376
461.2541913773355,461.43994022471884,461.22740387324865,230.63216828494535,461.2098114065969,461.1575702198902,461.08580410884724,461.0444655636343,461.0031872110381,230.5586902789575,4150.613232549213
230.4928850875116,230.5718399825187,230.69911046472455,461.45998297430697,230.77288963543617,230.7517294924568,230.76188587678507,230.75030132261026,230.81392492005986,461.56376774281114,2768.638317499221
230.76979472224798,230.82715668479676,230.69493370086863,230.74424502100092,230.73567682292924,230.7666205385425,230.7713818468465,230.8101673754572,230.7321333714589,230.74427146704173,2307.5963815511905
461.5382139500699,461.3377968495913,461.6827385796772,230.80275849102676,461.66828733713464,461.6601357532625,230.87620683684037,461.669557739769,461.7267330956202,230.86005742645102,3923.8224860594432
230.8040020919797,230.62852233381733,230.56085538803833,461.12556579482003,230.5231830119183,230.5008018948716,460.7855160802746,230.45837416093553,230.43165376225272,460.82353831168365,2996.6420128305913
230.37807337596615,230.45333558605196,230.3714303009068,230.39958691480314,230.41327224888212,230.4351616152367,230.44827085324306,230.42669547554624,230.45713428175725,230.4483763662393,2304.2313370186325
461.20516257052753,230.72946263295276,461.5680005282227,230.72494102851226,461.3939383869502,461.17151413098975,230.658485959703,461.3655487267603,461.2178942651591,230.64672681859767,3690.6816750483745
